"","date","device","cost","rfi_revenue","clicks","conversions","impressions","month","year"
"14653",2015-01-30,"MOBILE",277.7508026,"887.8819706",2921,1023.003,378973,"Jan",2015
"14654",2015-02-06,"NULL",2.792675218,"8.182945782",7,0,5500,"Feb",2015
"14655",2015-02-07,"XBOX",39.07867177,"213.420551",20,5,89453,"Feb",2015
"14656",2015-02-14,"MOBILE",432.6568221,"1494.385701",2522,231.959,620225,"Feb",2015
"14657",2015-04-17,"GOOGLE_TV",5.386011189,"23.03469447",1,3,8529,"Apr",2015
"14658",2015-04-17,"PALM",8.491460461,"30.87764728",27,22,10508,"Apr",2015
"14659",2015-01-11,"ANDROID_MOBILE",26599.23406,"94703.0974",116898,49296.6685,35521384,"Jan",2015
"14660",2015-01-12,"COMPUTER",286837.3379,"771016.5298",161274,1387127.31,373698792,"Jan",2015
"14661",2015-01-18,"ANDROID_TABLET",7465.859989,"24912.37208",59246,17509.237,10268260,"Jan",2015
"14662",2015-02-03,"BLACKBERRY",178.0693109,"708.0326828",956,533.862,345941,"Feb",2015
"14663",2015-02-17,"IPOD",231.0510539,"2388.659863",2883,1265.048,863631,"Feb",2015
"14664",2015-03-30,"TABLET",0.00090764,"0.00986",0,0,3,"Mar",2015
"14665",2015-04-03,"PSP",5.85371692,"45.84422992",31,92,19372,"Apr",2015
"14666",2015-04-14,"TABLET",0.075951708,"1.85211",0,0,809,"Apr",2015
"14667",2015-04-27,"WINDOWS_MOBILE",1138.624639,"5136.902624",20859,20496.74901,1621457,"Apr",2015
"14668",2015-03-11,"ANDROID_TABLET",6282.011653,"23909.43181",30871,30585.39209,10072818,"Mar",2015
"14669",2015-04-10,"IPOD",518.0738738,"3849.722598",2622,12128.101,1829710,"Apr",2015
"14670",2015-01-02,"IPHONE",6860.592678,"36121.09485",74721,7654.84,19746179,"Jan",2015
"14671",2015-01-20,"IPAD",12242.93706,"38272.18834",41603,11099.519,16930541,"Jan",2015
"14672",2015-01-31,"PSP",4.672693125,"26.00221204",21,5,16821,"Jan",2015
"14673",2015-02-03,"BLACKBERRY_TABLET",83.14878512,"204.2767297",330,139,81843,"Feb",2015
"14674",2015-02-04,"IPAD",12071.1412,"49933.26637",43580,33545.15388,22605408,"Feb",2015
"14675",2015-02-11,"NULL",2.708695664,"7.001893002",18,0,4325,"Feb",2015
"14676",2015-02-12,"XBOX",36.39027262,"183.1341561",19,6.611,76209,"Feb",2015
"14677",2015-02-15,"PSP",5.086053648,"34.07571059",23,0,16797,"Feb",2015
"14678",2015-02-26,"TABLET",0.007455084,"0.026860651",0,0,9,"Feb",2015
"14679",2015-03-03,"MOBILE",237.0268085,"963.8372131",1114,326.55,436095,"Mar",2015
"14680",2015-03-29,"UNKNOWN",5.753315771,"20.73590336",75,2,9725,"Mar",2015
"14681",2015-04-22,"GOOGLE_TV",6.313954046,"27.34365714",5,10,9679,"Apr",2015
"14682",2015-04-22,"PALM",6.045446647,"30.319692",11,33,10710,"Apr",2015
"14683",2015-05-06,"GOOGLE_TV",5.879940294,"28.4354404",1,14,9444,"May",2015
"14684",2015-05-06,"PALM",7.0469605,"41.46590478",13,41,16409,"May",2015
"14685",2015-01-23,"ANDROID_TABLET",8102.740329,"37634.55761",66565,24706.31,14456019,"Jan",2015
"14686",2015-02-01,"COMPUTER",348058.2364,"798902.456",202923,1929211.339,365466530,"Feb",2015
"14687",2015-02-07,"ANDROID_TABLET",8119.018288,"46352.64804",55974,36437.55016,18769964,"Feb",2015
"14688",2015-02-22,"IPOD",215.3003108,"2511.422811",2486,811.053,932379,"Feb",2015
"14689",2015-03-06,"IPOD",252.9702164,"2306.97261",3358,875.6,982377,"Mar",2015
"14690",2015-05-03,"TABLET",0.000251459,"0.00826",0,0,4,"May",2015
"14691",2015-01-01,"KINDLE",894.3338537,"2638.363482",3407,801.335,1002011,"Jan",2015
"14692",2015-01-07,"NULL",24.56670199,"104.4317196",507,3.001,42820,"Jan",2015
"14693",2015-01-08,"XBOX",15.74825994,"94.16231321",4,19,44049,"Jan",2015
"14694",2015-01-15,"MOBILE",160.0825342,"701.7708358",1627,128.831,299173,"Jan",2015
"14695",2015-03-18,"GOOGLE_TV",5.732803949,"26.05491739",2,12,9506,"Mar",2015
"14696",2015-03-18,"PALM",29.45203761,"56.00024419",128,87.01,22004,"Mar",2015
"14697",2015-01-04,"BLACKBERRY",149.9885566,"584.3160045",655,61.215,307751,"Jan",2015
"14698",2015-01-18,"IPOD",268.6378254,"1831.483188",4405,56.208,752211,"Jan",2015
"14699",2015-02-20,"PSP",4.531171588,"31.94880264",11,5,15587,"Feb",2015
"14700",2015-03-01,"XBOX",32.36307323,"152.8743655",7,8,66614,"Mar",2015
"14701",2015-03-04,"PSP",4.042381384,"23.58637687",27,21,11193,"Mar",2015
"14702",2015-03-15,"TABLET",0.001715475,"0.008157178",0,0,3,"Mar",2015
"14703",2015-03-28,"WINDOWS_MOBILE",6296.899936,"21736.22886",9050,174287.643,2927381,"Mar",2015
"14704",2015-04-18,"UNKNOWN",7.734496996,"23.69446431",71,23,10780,"Apr",2015
"14705",2015-02-12,"ANDROID_TABLET",7650.806109,"31656.49527",47563,29466.27507,12985203,"Feb",2015
"14706",2015-03-11,"IPOD",271.2769469,"3042.82559",2765,243,1264621,"Mar",2015
"14707",2015-01-04,"BLACKBERRY_TABLET",38.4132858,"115.031661",136,16.101,51839,"Jan",2015
"14708",2015-01-05,"IPAD",11938.66169,"41825.68273",38229,13805.9355,18424093,"Jan",2015
"14709",2015-01-12,"NULL",37.07840355,"191.9641839",1146,2,74517,"Jan",2015
"14710",2015-01-13,"XBOX",15.69015728,"83.77480416",8,2,37454,"Jan",2015
"14711",2015-01-16,"PSP",3.486135483,"18.6834706",11,15,9201,"Jan",2015
"14712",2015-01-20,"MOBILE",386.3102155,"1507.570048",5933,545.715,584344,"Jan",2015
"14713",2015-01-27,"TABLET",0.255444898,"1.13238067",3,2,389,"Jan",2015
"14714",2015-02-04,"MOBILE",261.754285,"1023.48602",2121,306.03,839644,"Feb",2015
"14715",2015-03-23,"GOOGLE_TV",6.162084948,"19.722474",8,15,8228,"Mar",2015
"14716",2015-03-23,"PALM",27.82298806,"50.07918557",71,42,21427,"Mar",2015
"14717",2015-04-07,"GOOGLE_TV",4.868760151,"20.22786321",5,47,7348,"Apr",2015
"14718",2015-04-07,"PALM",12.21314796,"35.0234076",24,8,11920,"Apr",2015
"14719",2015-04-27,"NOOK",100.0715773,"411.4681648",252,2704.9,157118,"Apr",2015
"14720",2015-01-01,"ANDROID_MOBILE",18138.59272,"68414.31619",148509,10901.214,31142113,"Jan",2015
"14721",2015-01-02,"COMPUTER",180549.3646,"560275.5609",171403,964346.1257,285510241,"Jan",2015
"14722",2015-01-08,"ANDROID_TABLET",4892.660131,"18659.36142",39991,8138.354,6966731,"Jan",2015
"14723",2015-01-23,"IPOD",599.5067065,"2325.05903",4661,33.276,843845,"Jan",2015
"14724",2015-02-07,"IPOD",352.6262857,"3156.197206",5403,188.032,1242093,"Feb",2015
"14725",2015-03-20,"TABLET",0.005182918,"0.022299411",0,0,10,"Mar",2015
"14726",2015-04-17,"WINDOWS_MOBILE",2607.22261,"8728.652898",11992,163404.485,1806670,"Apr",2015
"14727",2015-04-23,"UNKNOWN",25.53457774,"57.26161429",333,12,19940,"Apr",2015
"14728",2015-05-07,"UNKNOWN",42.71416912,"34.54679036",76,19,14050,"May",2015
"14729",2015-02-19,"GOOGLE_TV",6.27079023,"20.29416887",5,17,8382,"Feb",2015
"14730",2015-02-19,"PALM",16.4471506,"32.26232828",35,52,13059,"Feb",2015
"14731",2015-03-01,"ANDROID_TABLET",5964.381346,"20094.0294",38360,39351.93407,8480329,"Mar",2015
"14732",2015-04-29,"KINDLE",1043.342881,"3249.228075",2379,25249.20102,1237718,"Apr",2015
"14733",2015-01-10,"IPAD",13130.81891,"48515.66654",41821,13562.772,22169427,"Jan",2015
"14734",2015-01-21,"PSP",3.013290192,"15.22051122",12,0,8803,"Jan",2015
"14735",2015-02-01,"NULL",3.619297051,"12.05064373",11,0,7013,"Feb",2015
"14736",2015-02-02,"XBOX",32.68980535,"245.8286196",35,7.001,96544,"Feb",2015
"14737",2015-02-05,"PSP",3.598861999,"27.04788278",16,0,13953,"Feb",2015
"14738",2015-02-16,"TABLET",0.090408592,"0.078829902",0,0,28,"Feb",2015
"14739",2015-03-19,"UNKNOWN",3.703502644,"18.66057813",53,4.204,8849,"Mar",2015
"14740",2015-04-12,"GOOGLE_TV",5.015704955,"29.81738737",10,18,11020,"Apr",2015
"14741",2015-04-12,"PALM",6.540360112,"28.7354372",16,18,9911,"Apr",2015
"14742",2015-01-13,"ANDROID_TABLET",7852.391251,"23100.26254",64948,16487.745,8884971,"Jan",2015
"14743",2015-02-12,"IPOD",299.4273238,"2810.036372",3025,780.521,1056614,"Feb",2015
"14744",2015-04-22,"WINDOWS_MOBILE",1494.32633,"6773.981298",9030,60231.286,1721006,"Apr",2015
"14745",2015-05-06,"WINDOWS_MOBILE",1229.631841,"5233.506776",27950,39143.244,1726435,"May",2015
"14746",2015-01-05,"MOBILE",168.8751573,"503.1227966",737,41.76,226347,"Jan",2015
"14747",2015-02-24,"GOOGLE_TV",5.167863755,"18.99090658",2,12,8617,"Feb",2015
"14748",2015-02-24,"PALM",21.62361053,"35.27239958",68,99,16541,"Feb",2015
"14749",2015-03-08,"GOOGLE_TV",7.463573487,"26.31482817",5,67,10268,"Mar",2015
"14750",2015-03-08,"PALM",19.73102854,"44.22548804",77,7.01,18466,"Mar",2015
"14751",2015-03-28,"NOOK",175.498791,"604.2136763",374,517,214279,"Mar",2015
"14752",2015-04-25,"GOOGLE_GLASS",0.034362809,"0.21158",0,0,112,"Apr",2015
"14753",2015-05-09,"GOOGLE_GLASS",0.529407229,"0.09583",0,0,37,"May",2015
"14754",2015-01-08,"IPOD",167.6453535,"1266.763421",1450,174.1,518492,"Jan",2015
"14755",2015-02-10,"PSP",5.577281551,"34.14587794",42,2,17786,"Feb",2015
"14756",2015-02-21,"TABLET",0.004175734,"0.009749665",0,0,5,"Feb",2015
"14757",2015-03-05,"TABLET",0.020867832,"0.018416248",0,0,7,"Mar",2015
"14758",2015-03-18,"WINDOWS_MOBILE",2777.842,"11295.01416",3323,180479.622,2176340,"Mar",2015
"14759",2015-03-24,"UNKNOWN",4.127238079,"18.79908778",92,3.25,9286,"Mar",2015
"14760",2015-04-08,"UNKNOWN",13.82568951,"37.07515649",145,103,16745,"Apr",2015
"14761",2015-04-29,"ANDROID_MOBILE",28155.13163,"110832.8521",139482,424339.9313,48381020,"Apr",2015
"14762",2015-05-01,"GOOGLE_TV",6.72202406,"31.4805933",7,18,10830,"May",2015
"14763",2015-05-01,"PALM",5.24349807,"35.1054587",13,5,12852,"May",2015
"14764",2015-02-02,"ANDROID_TABLET",6075.828346,"29375.34737",56103,31371.69013,12374404,"Feb",2015
"14765",2015-03-01,"IPOD",195.5100102,"1839.248825",3111,1818.456,798376,"Mar",2015
"14766",2015-01-02,"NULL",20.45478449,"115.574827",670,2.05,51477,"Jan",2015
"14767",2015-01-03,"XBOX",10.69842415,"71.83641328",6,1,36398,"Jan",2015
"14768",2015-01-06,"PSP",2.820040402,"27.51600785",9,0,14231,"Jan",2015
"14769",2015-01-10,"MOBILE",154.5254501,"624.2899134",1618,149.756,278121,"Jan",2015
"14770",2015-01-17,"TABLET",0.008731186,"0.0143867",0,0,4,"Jan",2015
"14771",2015-03-13,"GOOGLE_TV",6.427457818,"21.98583488",1,36,8607,"Mar",2015
"14772",2015-03-13,"PALM",23.80461357,"46.9091966",140,43.02,19786,"Mar",2015
"14773",2015-04-17,"NOOK",122.9643108,"491.7438709",283,1506.40002,182168,"Apr",2015
"14774",2015-04-30,"GOOGLE_GLASS",0.041236659,"0.06522124",0,0,45,"Apr",2015
"14775",2015-05-06,"WII",0,"NULL",0,0,1,"May",2015
"14776",2015-01-13,"IPOD",242.8766548,"1514.261289",3010,168.5,581410,"Jan",2015
"14777",2015-03-10,"TABLET",0.002292666,"0.011168154",0,0,4,"Mar",2015
"14778",2015-03-23,"WINDOWS_MOBILE",5481.24325,"19611.97975",3685,189849.051,2841486,"Mar",2015
"14779",2015-04-07,"WINDOWS_MOBILE",2178.404721,"7505.336093",8476,84343.261,1677735,"Apr",2015
"14780",2015-04-13,"UNKNOWN",22.05889396,"44.5579819",316,12,20250,"Apr",2015
"14781",2015-01-25,"GOOGLE_TV",10.20194843,"26.788568",8,8.001,10550,"Jan",2015
"14782",2015-01-25,"PALM",37.1069369,"43.69376324",58,33.001,14885,"Jan",2015
"14783",2015-02-09,"GOOGLE_TV",8.153986171,"27.10689354",2,49,10818,"Feb",2015
"14784",2015-02-09,"PALM",20.51301175,"33.56484089",33,25,14743,"Feb",2015
"14785",2015-03-26,"GOOGLE_GLASS",0.006195102,"0.05056",0,0,32,"Mar",2015
"14786",2015-04-19,"KINDLE",1443.430943,"5580.935136",3703,94886.69502,1963256,"Apr",2015
"14787",2015-01-11,"PSP",4.014898538,"35.37751773",16,29,17459,"Jan",2015
"14788",2015-01-22,"TABLET",0.192429262,"0.712222",0,0,252,"Jan",2015
"14789",2015-02-06,"TABLET",0.159979639,"1.152615921",3,0,460,"Feb",2015
"14790",2015-02-19,"WINDOWS_MOBILE",3074.093794,"11610.0767",11826,134043.92,2802148,"Feb",2015
"14791",2015-02-25,"UNKNOWN",42.38374623,"90.72994342",579,35.002,25176,"Feb",2015
"14792",2015-03-09,"UNKNOWN",12.65959216,"48.95870221",186,8.06,18713,"Mar",2015
"14793",2015-04-02,"GOOGLE_TV",3.925015114,"18.46044111",3,31.2,6568,"Apr",2015
"14794",2015-04-02,"PALM",12.00589328,"37.67100574",26,26,12845,"Apr",2015
"14795",2015-04-22,"NOOK",147.9660439,"604.8065052",313,1961.65,238540,"Apr",2015
"14796",2015-04-25,"IPHONE",14958.87509,"160498.8485",90265,25085.45772,71819836,"Apr",2015
"14797",2015-05-06,"NOOK",124.6359475,"489.2650972",243,1755.504,196551,"May",2015
"14798",2015-05-09,"IPHONE",11391.93333,"153916.357",106029,22390.9375,64538837,"May",2015
"14799",2015-01-03,"ANDROID_TABLET",4648.922023,"16673.50547",52282,4921.154,7252143,"Jan",2015
"14800",2015-02-02,"IPOD",137.550037,"1426.331022",2462,1269.405,604628,"Feb",2015
"14801",2015-04-12,"WINDOWS_MOBILE",1432.915701,"8030.885328",9710,27803.513,1970915,"Apr",2015
"14802",2015-05-02,"UNKNOWN",19.81329348,"41.12564537",164,118,13799,"May",2015
"14803",2015-01-30,"GOOGLE_TV",10.09186913,"24.59083983",7,5.01,9072,"Jan",2015
"14804",2015-01-30,"PALM",21.46420103,"26.19074893",27,70.012,10381,"Jan",2015
"14805",2015-02-14,"GOOGLE_TV",10.35067429,"26.867213",5,38,12035,"Feb",2015
"14806",2015-02-14,"PALM",19.56201016,"35.51069124",46,114.04,13609,"Feb",2015
"14807",2015-03-18,"NOOK",224.3876017,"710.36971",493,684.7,266805,"Mar",2015
"14808",2015-03-31,"GOOGLE_GLASS",0.011043832,"0.03917",0,0,24,"Mar",2015
"14809",2015-04-15,"GOOGLE_GLASS",0.004827566,"0.03376",1,0,24,"Apr",2015
"14810",2015-04-24,"KINDLE",1192.253923,"4232.272407",2938,80106.93316,1461398,"Apr",2015
"14811",2015-05-08,"KINDLE",1017.562468,"3597.145484",3368,27535.683,1386720,"May",2015
"14812",2015-02-11,"TABLET",0.223593531,"1.688160788",3,0,622,"Feb",2015
"14813",2015-02-24,"WINDOWS_MOBILE",4084.312063,"12021.56063",6507,217319.042,2819753,"Feb",2015
"14814",2015-03-08,"WINDOWS_MOBILE",3361.716522,"9003.713523",3474,125136.836,2097044,"Mar",2015
"14815",2015-03-14,"UNKNOWN",12.35563682,"19.21711146",196,7.06,8443,"Mar",2015
"14816",2015-04-19,"ANDROID_MOBILE",24797.87616,"117235.8004",108661,414163.5288,51797142,"Apr",2015
"14817",2015-04-27,"BLACKBERRY",154.6530803,"1408.456266",3520,323.811,715094,"Apr",2015
"14818",2015-04-30,"IPHONE",14519.61639,"151834.8317",98966,22028.45897,68523064,"Apr",2015
"14819",2015-02-19,"WII",0,"0",0,0,2,"Feb",2015
"14820",2015-02-27,"GOOGLE_GLASS",0.011639301,"0.06252",0,0,30,"Feb",2015
"14821",2015-05-01,"WINDOWS_MOBILE",1881.711948,"8820.789505",9648,141085.441,1938861,"May",2015
"14822",2015-01-07,"TABLET",0.017616013,"0.0235468",0,0,8,"Jan",2015
"14823",2015-01-26,"UNKNOWN",757.2382079,"542.5711078",3821,75.916,87922,"Jan",2015
"14824",2015-03-03,"GOOGLE_TV",5.625385908,"20.45483002",4,15,7692,"Mar",2015
"14825",2015-03-03,"PALM",47.04766561,"237.1200492",134,17,86729,"Mar",2015
"14826",2015-03-23,"NOOK",178.5258785,"541.0788179",507,361.751,211981,"Mar",2015
"14827",2015-03-26,"IPHONE",12372.81577,"152075.5788",71743,71885.42808,64325898,"Mar",2015
"14828",2015-04-07,"NOOK",151.8020311,"420.4486097",394,1180.03,154841,"Apr",2015
"14829",2015-04-20,"GOOGLE_GLASS",0.052863703,"0.118",0,0,85,"Apr",2015
"14830",2015-04-27,"BLACKBERRY_TABLET",39.22348249,"128.3942987",250,75,55569,"Apr",2015
"14831",2015-04-28,"IPAD",11098.7934,"74295.73931",58133,27898.13164,31540329,"Apr",2015
"14832",2015-05-04,"GOOGLE_GLASS",0.008815851,"0.087709475",0,0,65,"May",2015
"14833",2015-01-03,"IPOD",142.4293539,"1046.662205",3207,100.6,469898,"Jan",2015
"14834",2015-03-13,"WINDOWS_MOBILE",3186.539199,"9358.971644",2781,173451.861,2214669,"Mar",2015
"14835",2015-04-03,"UNKNOWN",6.035414291,"25.32862248",76,17.05,11943,"Apr",2015
"14836",2015-04-24,"ANDROID_MOBILE",25198.11874,"116861.4993",113920,306451.5532,53640483,"Apr",2015
"14837",2015-04-25,"COMPUTER",209090.7473,"640744.1644",124473,2574032.027,260716287,"Apr",2015
"14838",2015-05-08,"ANDROID_MOBILE",25259.80942,"109017.7986",149706,416895.627,50089326,"May",2015
"14839",2015-05-09,"COMPUTER",256035.4304,"756452.8788",153579,2394547.661,277855295,"May",2015
"14840",2015-01-15,"GOOGLE_TV",4.689511928,"13.95748",3,1,5687,"Jan",2015
"14841",2015-01-15,"PALM",22.62924542,"32.80556336",29,7,11499,"Jan",2015
"14842",2015-02-19,"NOOK",204.869323,"692.2919932",726,1024.93,257417,"Feb",2015
"14843",2015-03-16,"GOOGLE_GLASS",0.008602475,"0.06118",0,0,37,"Mar",2015
"14844",2015-03-25,"KINDLE",1071.686551,"4489.769097",5224,5688.788,1699705,"Mar",2015
"14845",2015-04-09,"KINDLE",1286.975475,"4280.453529",4687,20479.285,1564090,"Apr",2015
"14846",2015-01-01,"PSP",3.763674211,"22.35686441",16,3,11887,"Jan",2015
"14847",2015-01-12,"TABLET",0.015679782,"0.04232015",0,0,16,"Jan",2015
"14848",2015-01-25,"WINDOWS_MOBILE",4165.155858,"13965.96679",4560,74833.953,2840779,"Jan",2015
"14849",2015-01-31,"UNKNOWN",351.275824,"254.6699057",1883,73.505,58033,"Jan",2015
"14850",2015-02-09,"WINDOWS_MOBILE",4029.357105,"11252.4297",3054,105490.674,2851083,"Feb",2015
"14851",2015-02-15,"UNKNOWN",70.16030604,"126.5308904",933,72.016,31853,"Feb",2015
"14852",2015-03-28,"BLACKBERRY",203.7045388,"1346.89342",1502,515.62,612417,"Mar",2015
"14853",2015-03-31,"IPHONE",10954.607,"118962.9132",67090,31090.13305,49762965,"Mar",2015
"14854",2015-04-12,"NOOK",100.5539619,"456.6850796",356,237.2,177297,"Apr",2015
"14855",2015-04-15,"IPHONE",12613.29907,"147071.8121",59863,40875.10715,63713733,"Apr",2015
"14856",2015-01-28,"GOOGLE_GLASS",0.016818664,"0.03605",0,0,18,"Jan",2015
"14857",2015-04-02,"WINDOWS_MOBILE",2743.766272,"8296.989505",8235,70375.90101,1674084,"Apr",2015
"14858",2015-04-30,"COMPUTER",338439.1938,"874608.4291",163120,2161133.623,353811677,"Apr",2015
"14859",2015-01-20,"GOOGLE_TV",4.907577753,"15.39462",5,3,6391,"Jan",2015
"14860",2015-01-20,"PALM",20.00333393,"34.72394724",68,8,12650,"Jan",2015
"14861",2015-02-04,"GOOGLE_TV",8.73498037,"24.06113896",7,23,9466,"Feb",2015
"14862",2015-02-04,"PALM",19.4564033,"31.93647878",36,82,13668,"Feb",2015
"14863",2015-02-24,"NOOK",194.2540681,"528.9721875",755,645.60002,231365,"Feb",2015
"14864",2015-02-27,"IPHONE",9677.191237,"73248.24099",54060,11632.078,32885891,"Feb",2015
"14865",2015-03-08,"NOOK",259.6757187,"787.0887071",600,1509.511,304564,"Mar",2015
"14866",2015-03-21,"GOOGLE_GLASS",0.006155669,"0.02667",0,0,17,"Mar",2015
"14867",2015-03-28,"BLACKBERRY_TABLET",72.54814208,"166.238155",300,59,63646,"Mar",2015
"14868",2015-03-29,"IPAD",10988.94783,"60860.48805",37275,26609.35547,25717412,"Mar",2015
"14869",2015-03-30,"KINDLE",918.8946356,"3090.287407",3147,9820.626,1152829,"Mar",2015
"14870",2015-04-05,"GOOGLE_GLASS",0.005477548,"0.03302",0,0,20,"Apr",2015
"14871",2015-04-14,"KINDLE",1320.169359,"4096.284667",3525,46959.34501,1569910,"Apr",2015
"14872",2015-04-28,"MOBILE",252.0360685,"1732.437689",2870,939.205,855502,"Apr",2015
"14873",2015-01-30,"WINDOWS_MOBILE",4042.631873,"10711.47308",2597,77914.46802,2252904,"Jan",2015
"14874",2015-02-01,"TABLET",0.136385271,"0.6711",4,0,263,"Feb",2015
"14875",2015-02-14,"WINDOWS_MOBILE",10843.28503,"15919.00681",4962,135392.097,3584970,"Feb",2015
"14876",2015-02-20,"UNKNOWN",46.73487517,"62.41490024",438,65.003,20475,"Feb",2015
"14877",2015-03-04,"UNKNOWN",58.83732017,"56.91300274",814,14.5,22209,"Mar",2015
"14878",2015-03-25,"ANDROID_MOBILE",23069.16393,"115472.0713",90207,169683.0795,49662027,"Mar",2015
"14879",2015-03-26,"COMPUTER",322482.3469,"827500.4904",137747,1513629.124,359483419,"Mar",2015
"14880",2015-04-09,"ANDROID_MOBILE",27128.40981,"130191.7156",103960,489506.3451,52750898,"Apr",2015
"14881",2015-04-17,"BLACKBERRY",223.7853175,"1845.121094",4224,249.35003,906504,"Apr",2015
"14882",2015-04-20,"IPHONE",11843.48006,"138943.924",72472,23523.14574,63018773,"Apr",2015
"14883",2015-05-01,"NOOK",102.9306005,"428.1272389",198,1531.4,167332,"May",2015
"14884",2015-05-04,"IPHONE",12453.95574,"149871.2605",105869,39358.04537,64757230,"May",2015
"14885",2015-02-17,"GOOGLE_GLASS",0.025693954,"0.06365",0,0,23,"Feb",2015
"14886",2015-02-26,"KINDLE",1063.620873,"3391.339794",2680,14634.815,1271636,"Feb",2015
"14887",2015-01-16,"UNKNOWN",131.5115759,"210.7283014",1773,39.5,31208,"Jan",2015
"14888",2015-03-13,"NOOK",180.7123143,"431.9271621",525,952.264,194169,"Mar",2015
"14889",2015-03-16,"IPHONE",12234.33251,"133833.6823",70791,11896.89104,59941838,"Mar",2015
"14890",2015-04-02,"WII",0.001210809,"0.0065",0,0,5,"Apr",2015
"14891",2015-04-10,"GOOGLE_GLASS",0.017449686,"0.07201",0,0,39,"Apr",2015
"14892",2015-04-17,"BLACKBERRY_TABLET",53.56139536,"167.1530449",273,96,61588,"Apr",2015
"14893",2015-04-18,"IPAD",11704.45356,"73332.31755",47036,31146.09802,35955865,"Apr",2015
"14894",2015-04-25,"NULL",0.373728378,"4.698301374",5,0,2021,"Apr",2015
"14895",2015-04-26,"XBOX",71.07771244,"359.6236115",14,0,144322,"Apr",2015
"14896",2015-04-29,"PSP",9.110790949,"73.71012845",34,29,35435,"Apr",2015
"14897",2015-05-03,"KINDLE",954.6664046,"3639.539111",2440,15826.825,1507130,"May",2015
"14898",2015-05-09,"NULL",1.002593005,"8.740914979",45,2,3468,"May",2015
"14899",2015-03-03,"WINDOWS_MOBILE",3314.294811,"10269.37304",3254,409622.75,2185618,"Mar",2015
"14900",2015-03-30,"ANDROID_MOBILE",20362.03618,"101905.7795",87440,164189.3711,42753937,"Mar",2015
"14901",2015-03-31,"COMPUTER",400719.3422,"840662.4513",144088,1767055.589,370793012,"Mar",2015
"14902",2015-04-14,"ANDROID_MOBILE",21917.47763,"116185.0286",87196,406474.8576,51406254,"Apr",2015
"14903",2015-04-15,"COMPUTER",330256.1816,"926046.4852",161025,2434138.012,355210600,"Apr",2015
"14904",2015-04-22,"BLACKBERRY",241.7565713,"1758.037521",4604,321.51,891139,"Apr",2015
"14905",2015-05-06,"BLACKBERRY",193.0490545,"1702.33771",4909,310,893957,"May",2015
"14906",2015-01-05,"GOOGLE_TV",6.785775473,"18.575",3,0.25,7158,"Jan",2015
"14907",2015-01-05,"PALM",13.51442242,"21.977683",26,3,9471,"Jan",2015
"14908",2015-01-25,"NOOK",306.6435322,"924.6002646",2589,587.16,418153,"Jan",2015
"14909",2015-01-28,"IPHONE",10620.58899,"63874.27863",79849,42792.8039,27492490,"Jan",2015
"14910",2015-01-30,"WII",0,"0",0,0,2,"Jan",2015
"14911",2015-02-09,"NOOK",269.9056859,"837.8304488",1187,540.561,343493,"Feb",2015
"14912",2015-02-14,"WII",0,"0",0,0,1,"Feb",2015
"14913",2015-02-22,"GOOGLE_GLASS",0.015033141,"0.04190236",0,0,17,"Feb",2015
"14914",2015-03-06,"GOOGLE_GLASS",0.06491902,"0.061376855",0,0,18,"Mar",2015
"14915",2015-03-15,"KINDLE",988.7237668,"4003.077469",3359,14279.683,1393921,"Mar",2015
"14916",2015-03-29,"MOBILE",291.3590247,"1634.94709",3297,544.85,709336,"Mar",2015
"14917",2015-01-02,"TABLET",0.001065684,"0.01708255",0,0,9,"Jan",2015
"14918",2015-01-15,"WINDOWS_MOBILE",1776.281598,"5293.747442",2728,51162.094,1532077,"Jan",2015
"14919",2015-01-21,"UNKNOWN",79.73137992,"167.0677244",1091,16.427,39935,"Jan",2015
"14920",2015-02-05,"UNKNOWN",92.78121027,"136.8249099",927,157.114,63519,"Feb",2015
"14921",2015-02-26,"ANDROID_MOBILE",23081.98015,"88962.92212",87030,162543.2712,37048685,"Feb",2015
"14922",2015-02-27,"COMPUTER",286297.2958,"673002.9594",119450,1908882.919,303572580,"Feb",2015
"14923",2015-03-18,"BLACKBERRY",176.5867986,"1310.211955",731,269.65,572409,"Mar",2015
"14924",2015-03-21,"IPHONE",11719.07528,"170690.2563",66221,14753.53705,72770668,"Mar",2015
"14925",2015-04-02,"NOOK",148.6072531,"507.4898123",302,1301.05,194613,"Apr",2015
"14926",2015-04-05,"IPHONE",8675.117738,"90898.07022",44172,16817.324,38556832,"Apr",2015
"14927",2015-04-22,"BLACKBERRY_TABLET",94.89834545,"358.99499",248,199.5,173926,"Apr",2015
"14928",2015-04-23,"IPAD",10592.26349,"73638.25732",40004,20667.44169,33413728,"Apr",2015
"14929",2015-04-30,"NULL",1.666833626,"18.30377126",27,0,9049,"Apr",2015
"14930",2015-05-06,"BLACKBERRY_TABLET",43.11172539,"130.7153529",247,148,60332,"May",2015
"14931",2015-05-07,"IPAD",9932.10124,"78928.2092",51126,19497.95061,35616769,"May",2015
"14932",2015-01-18,"GOOGLE_GLASS",0.017035042,"0.06014",0,0,26,"Jan",2015
"14933",2015-01-27,"KINDLE",1393.326965,"3348.074142",2531,9755.72301,1158170,"Jan",2015
"14934",2015-04-20,"COMPUTER",316804.4771,"886479.4482",169878,3121919.79,356910625,"Apr",2015
